time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,spike
314,-3e-05,-4e-05,-3e-05,-3e-05,-4e-05,-2e-05,0.0,-2e-05,0,0
315,-3e-05,-4e-05,-3e-05,-3e-05,-4e-05,-2e-05,0.0,-2e-05,0,0
316,-3e-05,-4e-05,-3e-05,-3e-05,-4e-05,-2e-05,0.0,-2e-05,0,0
317,0.0,-2e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
318,0.0,-2e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
319,0.0,-2e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
320,0.0,-2e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
321,0.0,-2e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
322,0.0,-2e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
323,0.0,-2e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
324,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
325,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
326,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
327,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
328,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
329,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
330,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
331,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
332,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
333,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
334,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
335,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
336,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
339,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
340,1e-05,2e-05,-3e-05,-1e-05,-1e-05,-1e-05,0.0,2e-05,0,0
341,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
343,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
344,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
345,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
346,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
347,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
348,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
349,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
350,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
351,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
352,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
353,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
354,0.0,0.0,-1e-05,-3e-05,-2e-05,-1e-05,0.0,-1e-05,0,0
355,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
356,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
357,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
358,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
360,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
361,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
362,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
363,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
364,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
365,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
366,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
367,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
368,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
369,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
370,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
371,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
372,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
373,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
374,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
375,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
376,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
377,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
378,0.0,4e-05,3e-05,4e-05,1e-05,-3e-05,-1e-05,0.0,0,0
379,-3e-05,-5e-05,-3e-05,-5e-05,0.0,0.0,-1e-05,-4e-05,0,0
380,-3e-05,-5e-05,-3e-05,-5e-05,0.0,0.0,-1e-05,-4e-05,0,0
381,0.0,0.0,1e-05,0.0,0.0,-1e-05,-1e-05,-1e-05,0,0
382,0.0,0.0,1e-05,0.0,0.0,-1e-05,-1e-05,-1e-05,0,0
383,0.0,0.0,1e-05,0.0,0.0,-1e-05,-1e-05,-1e-05,0,0
384,0.0,0.0,1e-05,0.0,0.0,-1e-05,-1e-05,-1e-05,0,0
385,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
386,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
389,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
390,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
391,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
392,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
393,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
394,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
395,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
396,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
397,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
398,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
399,-2e-05,-1e-05,-3e-05,1e-05,-2e-05,0.0,0.0,-1e-05,0,0
400,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
401,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
402,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
403,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
404,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
405,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
406,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
407,-1e-05,0.0,-1e-05,-2e-05,0.0,-1e-05,0.0,-1e-05,0,0
408,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
409,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
410,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
411,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
412,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
413,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
414,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
415,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
416,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
417,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
418,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
419,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
420,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
421,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
422,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
423,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
424,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
425,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
426,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
427,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
428,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
429,-2e-05,0.0,-4e-05,-2e-05,-2e-05,-2e-05,-2e-05,-2e-05,0,0
430,-2e-05,-4e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
431,-2e-05,-4e-05,-2e-05,0.0,-1e-05,-1e-05,-2e-05,-1e-05,0,0
432,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
433,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
434,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
435,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
436,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
439,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
440,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
441,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
442,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
443,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
444,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
445,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
446,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
447,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
448,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
449,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
450,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
451,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
452,1e-05,-1e-05,3e-05,1e-05,0.0,-1e-05,0.0,-1e-05,0,0
453,-2e-05,-4e-05,0.0,0.0,-1e-05,-2e-05,0.0,-1e-05,0,0
454,-1e-05,-3e-05,-5e-05,-1e-05,-3e-05,0.0,-1e-05,-1e-05,0,0
455,-1e-05,-3e-05,-5e-05,-1e-05,-3e-05,0.0,-1e-05,-1e-05,0,0
456,-1e-05,-3e-05,-5e-05,-1e-05,-3e-05,0.0,-1e-05,-1e-05,0,0
457,-1e-05,-3e-05,-5e-05,-1e-05,-3e-05,0.0,-1e-05,-1e-05,0,0
458,-1e-05,-3e-05,-5e-05,-1e-05,-3e-05,0.0,-1e-05,-1e-05,0,0
459,-1e-05,-3e-05,-5e-05,-1e-05,-3e-05,0.0,-1e-05,-1e-05,0,0
460,0.0,-1e-05,2e-05,1e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,0
461,0.0,-1e-05,2e-05,1e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,0
462,0.0,-1e-05,2e-05,1e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,0
463,0.0,-1e-05,2e-05,1e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,0
464,0.0,-1e-05,2e-05,1e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,0
465,0.0,-1e-05,2e-05,1e-05,-1e-05,-1e-05,-2e-05,-1e-05,0,0
466,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
468,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
469,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
470,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
471,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
472,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
473,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
474,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
475,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
476,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
477,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
478,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
479,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
480,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
481,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
482,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
483,-1e-05,-1e-05,2e-05,-3e-05,-1e-05,-2e-05,-1e-05,0.0,0,0
484,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
485,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
486,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
489,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
490,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
491,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
492,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
493,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
494,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
495,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
496,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
497,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
498,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
499,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
500,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
501,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
502,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
503,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
504,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
505,-2e-05,-1e-05,-1e-05,-2e-05,0.0,0.0,-2e-05,-1e-05,0,0
506,-1e-05,0.0,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,0,0
507,1e-05,-2e-05,-3e-05,-2e-05,-2e-05,-3e-05,-2e-05,-1e-05,0,0
508,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
509,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
510,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
511,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
512,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
513,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
514,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
515,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
516,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
517,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
518,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
519,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
520,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
521,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
522,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
523,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
524,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
525,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
526,-1e-05,-5e-05,-3e-05,-1e-05,-2e-05,0.0,-1e-05,-3e-05,0,0
529,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
530,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
531,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
532,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
533,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
534,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
535,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
536,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
539,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
540,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
541,-1e-05,-7e-05,-5e-05,-4e-05,-2e-05,-1e-05,-1e-05,-1e-05,0,0
542,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
544,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
545,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
546,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
547,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
548,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
549,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
550,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
551,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
552,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
553,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
554,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
555,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
556,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
557,-1e-05,1e-05,1e-05,2e-05,0.0,1e-05,-1e-05,-2e-05,0,0
558,-2e-05,1e-05,-3e-05,-3e-05,-1e-05,-2e-05,-1e-05,-2e-05,0,0
559,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
560,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
561,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
562,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
563,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
564,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
565,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
566,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
567,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
568,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
569,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
570,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
571,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
572,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
573,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
574,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
575,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
576,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
577,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
578,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
579,-2e-05,0.0,-3e-05,-3e-05,-1e-05,0.0,-1e-05,-1e-05,0,0
580,-3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,0.0,-3e-05,0,0
581,-3e-05,-2e-05,1e-05,-2e-05,-1e-05,-2e-05,0.0,-3e-05,0,0
582,-2e-05,-1e-05,-1e-05,-1e-05,1e-05,-3e-05,-1e-05,0.0,0,0
583,-2e-05,-1e-05,-1e-05,-1e-05,1e-05,-3e-05,-1e-05,0.0,0,0
584,-2e-05,-1e-05,-1e-05,-1e-05,1e-05,-3e-05,-1e-05,0.0,0,0
585,-2e-05,-1e-05,-1e-05,-1e-05,1e-05,-3e-05,-1e-05,0.0,0,0
586,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
588,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
589,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
590,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
591,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
592,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
593,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
594,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
595,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
596,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
597,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
598,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
599,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
600,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
601,-2e-05,0.0,-3e-05,1e-05,-3e-05,0.0,-2e-05,0.0,0,0
602,0.0,-2e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,0
603,0.0,-2e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,0
604,0.0,-2e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,0
605,0.0,-2e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,0
606,0.0,-2e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,0
607,0.0,-2e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,0
608,0.0,-2e-05,-2e-05,-1e-05,-2e-05,-2e-05,0.0,-2e-05,0,0
609,-1e-05,-3e-05,-4e-05,-3e-05,0.0,-1e-05,2e-05,1e-05,0,0
610,-1e-05,-3e-05,-4e-05,-3e-05,0.0,-1e-05,2e-05,1e-05,0,0
611,-1e-05,-3e-05,-4e-05,-3e-05,0.0,-1e-05,2e-05,1e-05,0,0
612,-1e-05,-3e-05,-4e-05,-3e-05,0.0,-1e-05,2e-05,1e-05,0,0
